id,x,y,color,color_weight,cluster,PCA_100_cluster_2_without_concat,PCA_100_cluster_20_without_concat,PCA_500_cluster_2_without_concat,PCA_500_cluster_20_without_concat,PCA_100_cluster_2_with_concat,PCA_100_cluster_20_with_concat,PCA_500_cluster_2_with_concat,PCA_500_cluster_20_with_concat,PCA_500_cluster_10_without_concat,PCA_500_cluster_10_with_concat,object.1
IMG4108_3,8.719321919,-66.01728035,"[[128.97771721 113.93546346  80.23930272]
 [167.38013336 166.9143142  127.8201533 ]
 [ 99.14065201  77.96784671  43.58113316]]","[0.5141625, 0.06680833333333333, 0.4190291666666667]",IMG4108,1,13,1,9,1,14,1,14,8,4,medicine_chest
IMG4108_4,8.719321919,-66.01728035,"[[118.69490182 103.59285135  59.93033975]
 [144.85231649 139.55188439  98.21403861]
 [ 79.9931396   63.62578244  36.27030997]]","[0.43215, 0.24975833333333333, 0.31809166666666666]",IMG4108,1,8,1,1,1,14,1,14,9,4,medicine_chest
IMG4108_5,8.719321919,-66.01728035,"[[135.53447922 114.34201821  71.53406826]
 [108.28256492  83.1786592   41.66507506]
 [197.33764178 184.83025587 128.00791348]]","[0.562975, 0.4054333333333333, 0.031591666666666664]",IMG4108,1,1,1,14,1,14,1,14,1,4,medicine_chest
IMG4109_1,63.41932192,-57.31728035,"[[ 85.56484393 107.19694055 111.81184136]
 [ 89.19809484  68.11867025  49.62936264]
 [149.07914015 125.19859665  97.66106813]]","[0.4984208333333333, 0.25879583333333334, 0.24278333333333332]",IMG4109,1,1,1,14,1,11,1,11,5,4,Unknow
IMG4109_2,63.41932192,-57.31728035,"[[162.02716411 158.04564844 147.81640882]
 [ 95.12141706  75.4459305   55.74110549]
 [ 98.57123497 111.47425963 111.43435208]]","[0.5013083333333334, 0.30185, 0.19684166666666666]",IMG4109,1,13,1,9,1,11,1,11,8,4,Unknow
IMG4109_3,63.41932192,-57.31728035,"[[156.56494873 151.19091493 138.82897389]
 [ 88.97467479  74.47803764  58.53494326]
 [117.97561771 117.80930589 108.07452545]]","[0.5110166666666667, 0.30102083333333335, 0.1879625]",IMG4109,1,13,1,9,1,11,1,11,8,4,Unknow
IMG4109_4,63.41932192,-57.31728035,"[[143.0502009  134.47887024 117.9210234 ]
 [ 86.60341727  88.02073966  81.74797662]
 [201.829031   213.76880918 211.82299909]]","[0.35273333333333334, 0.1284625, 0.5188041666666666]",IMG4109,1,13,1,9,1,11,1,11,8,4,Unknow
IMG4109_5,63.41932192,-57.31728035,"[[107.92056964 118.51546066 112.39930241]
 [ 76.29105205  61.29275043  48.69677622]
 [175.22532865 156.09118893 127.00568573]]","[0.61985, 0.11532916666666666, 0.26482083333333334]",IMG4109,1,18,1,18,1,11,1,11,5,4,Unknow
IMG4110_1,46.21932192,-15.81728035,"[[180.65107045 118.88195683  44.47675253]
 [121.73066815  66.67957168  19.85504702]
 [160.1571282   23.36876381  24.27964162]]","[0.3824916666666667, 0.4063, 0.21120833333333333]",IMG4110,1,4,1,7,1,6,1,6,4,1,throne
IMG4110_2,46.21932192,-15.81728035,"[[116.051125    59.38652541  17.42846956]
 [165.40713565  20.02421352  22.59277263]
 [178.46337449 106.75961987  32.42486954]]","[0.32669166666666666, 0.491575, 0.18173333333333333]",IMG4110,1,4,1,7,1,6,1,6,4,1,throne
IMG4110_3,46.21932192,-15.81728035,"[[195.07861433 145.68382668  64.24286787]
 [129.50507617  38.77529182  21.90149831]
 [162.3086641   98.17151042  29.46557745]]","[0.4326333333333333, 0.41133333333333333, 0.15603333333333333]",IMG4110,1,2,1,7,1,6,1,6,4,1,throne
IMG4110_4,46.21932192,-15.81728035,"[[ 83.30503421  44.16148954  15.44698884]
 [172.44933577 121.00369391  43.60732683]
 [136.04368317  63.3547573   22.48281258]]","[0.24615, 0.45995833333333336, 0.29389166666666666]",IMG4110,1,4,1,7,1,6,1,6,4,1,throne
IMG4110_5,46.21932192,-15.81728035,"[[141.23011651  66.69712025  26.86979116]
 [172.60813638 108.82632495  44.6500303 ]
 [ 98.13805543  46.17970768  18.30475759]]","[0.4734583333333333, 0.2124125, 0.3141291666666667]",IMG4110,1,4,1,17,1,6,1,6,4,1,throne
IMG4111_1,13.41932192,-52.41728035,"[[155.60769318 156.77446125 156.70911805]
 [111.8868188   98.1371594   77.78617166]
 [136.16445868 131.71615147 126.86512541]]","[0.58895, 0.2894333333333333, 0.12161666666666666]",IMG4111,1,12,1,1,1,18,1,18,9,5,Unknow
IMG4111_2,13.41932192,-52.41728035,"[[ 98.15494472  72.5645731   55.83361486]
 [164.14708395 171.74008892 178.75888212]
 [137.10613908 137.86168925 138.82057922]]","[0.42923333333333336, 0.5166, 0.05416666666666667]",IMG4111,1,5,1,3,1,18,1,18,7,5,Unknow
IMG4111_3,13.41932192,-52.41728035,"[[157.60840728 164.03473606 172.59896777]
 [137.51927918 137.58973816 138.30842763]
 [199.85621917 204.842583   211.35719319]]","[0.5312958333333333, 0.36815, 0.10055416666666667]",IMG4111,1,7,1,13,1,18,1,18,6,5,Unknow
IMG4111_4,13.41932192,-52.41728035,"[[136.52534228 135.21774413 131.67084504]
 [133.08282949 134.00422941 130.49191907]
 [137.119811   136.80797695 134.69563907]]","[0.34568333333333334, 0.3676333333333333, 0.28668333333333335]",IMG4111,0,15,0,12,1,18,1,18,6,5,Unknow
IMG4111_5,13.41932192,-52.41728035,"[[144.28054912 144.85152181 145.22939057]
 [138.92302526 139.03959476 137.79248114]
 [150.16272294 151.01402686 147.83957934]]","[0.2916, 0.4152125, 0.2931875]",IMG4111,0,15,0,12,1,18,1,18,6,5,Unknow
IMG4112_1,-5.680678082,28.38271965,"[[156.2923751  157.35006323 155.9583179 ]
 [204.45247934 208.18684069 213.15233824]
 [131.52359935 128.23090473 125.91725791]]","[0.3260208333333333, 0.4257875, 0.24819166666666667]",IMG4112,1,9,1,5,1,8,1,8,0,5,washbasin
IMG4112_2,-5.680678082,28.38271965,"[[127.031773   129.87801664 125.10669209]
 [ 97.97387168  95.92227692  81.94821495]
 [155.62738004 166.02179979 173.95707497]]","[0.3611, 0.5027166666666667, 0.13618333333333332]",IMG4112,1,8,1,13,1,8,1,8,3,5,washbasin
IMG4112_3,-5.680678082,28.38271965,"[[128.54900411 118.87493791  96.54884192]
 [141.05496867 137.33598573 125.62194174]
 [134.6552336  126.77112941 109.07570431]]","[0.49770416666666667, 0.41126666666666667, 0.09102916666666666]",IMG4112,1,0,1,6,1,8,1,8,6,5,washbasin
IMG4112_4,-5.680678082,28.38271965,"[[159.05132746 160.43175253 159.58893321]
 [130.41541561 127.56594979 114.52057951]
 [145.77888232 146.95183173 142.75709138]]","[0.3888375, 0.3688458333333333, 0.24231666666666668]",IMG4112,1,9,1,5,1,8,1,8,6,5,washbasin
IMG4112_5,-5.680678082,28.38271965,"[[175.27655278 175.22804763 175.78380332]
 [ 88.21729184  79.07493417  70.6593862 ]
 [152.33083568 149.78800939 145.35462911]]","[0.36319583333333333, 0.44376666666666664, 0.1930375]",IMG4112,1,9,1,5,1,8,1,8,0,5,washbasin
IMG4113_1,34.31932192,-27.71728035,"[[155.78146989 144.74731152  94.0934092 ]
 [ 54.12958077  85.40863872  93.81802013]
 [ 66.11852913  62.05855558  47.80592903]]","[0.213175, 0.5671458333333333, 0.21967916666666668]",IMG4113,1,19,1,4,1,2,1,2,5,6,Unknow
IMG4113_2,34.31932192,-27.71728035,"[[146.09585833 129.1270875   76.57960551]
 [ 80.62919168  62.08137549  29.24756779]
 [176.13699941 163.17894791 108.11499783]]","[0.5119791666666667, 0.16091666666666668, 0.32710416666666664]",IMG4113,1,0,1,6,1,2,1,2,1,6,Unknow
IMG4113_3,34.31932192,-27.71728035,"[[115.95890396  98.57793166  54.7822119 ]
 [ 51.97653931  55.26883725  57.50116727]
 [149.80663339 137.84920688  87.03846922]]","[0.37850416666666664, 0.4337083333333333, 0.1877875]",IMG4113,1,12,1,1,1,2,1,2,9,6,Unknow
IMG4113_4,34.31932192,-27.71728035,"[[ 87.93044398  97.10660683  91.55759908]
 [ 51.09630983  64.25355052  66.49374573]
 [167.40294498 149.26143115 104.2197365 ]]","[0.5609541666666666, 0.3582166666666667, 0.08082916666666666]",IMG4113,1,18,1,18,1,2,1,2,5,6,Unknow
IMG4113_5,34.31932192,-27.71728035,"[[ 91.84473525  76.29481609  42.37927782]
 [174.59860161 148.88993309  88.01789339]
 [ 42.90701328  50.13231227  50.54328602]]","[0.641275, 0.247775, 0.11095]",IMG4113,1,18,1,4,1,2,1,2,5,6,Unknow
IMG4114_1,-4.080678082,-54.21728035,"[[156.81568633 161.83468343 168.34226789]
 [140.36328959 136.01290137 127.97236632]
 [ 94.02985181  90.38710717  92.30456726]]","[0.6377791666666667, 0.24575, 0.11647083333333333]",IMG4114,1,12,1,1,1,2,1,2,9,9,Unknow
IMG4114_2,-4.080678082,-54.21728035,"[[138.70065732 131.9924428  119.38085867]
 [111.01856195  89.4383837   66.77459291]
 [178.08009316 181.85433784 179.83467038]]","[0.622475, 0.12892083333333335, 0.24860416666666665]",IMG4114,1,9,1,5,1,2,1,2,0,9,Unknow
IMG4114_3,-4.080678082,-54.21728035,"[[133.33846924 135.34331894 135.27450887]
 [ 82.3039339   60.38684595  44.82609254]
 [133.25152159 108.23348837  83.06786711]]","[0.5224291666666666, 0.3149458333333333, 0.162625]",IMG4114,1,8,1,13,1,2,1,2,9,9,Unknow
IMG4114_4,-4.080678082,-54.21728035,"[[137.09138549 148.91371228 162.32418944]
 [114.79111855 114.67667858 114.08554483]
 [136.42073606 138.54141825 136.9462125 ]]","[0.7114416666666666, 0.2337625, 0.054795833333333335]",IMG4114,1,12,1,13,1,2,1,2,6,9,Unknow
IMG4114_5,-4.080678082,-54.21728035,"[[198.22048061 204.41260877 213.26496859]
 [130.05134783 132.6806384  131.60470148]
 [157.55465931 166.84285878 176.56860853]]","[0.6743916666666666, 0.18119583333333333, 0.1444125]",IMG4114,1,7,0,3,1,2,1,2,7,9,Unknow
IMG4115_1,51.31932192,-24.61728035,"[[139.96232657 140.7854773  141.94211846]
 [ 45.723576    42.43909688  42.14794738]
 [ 86.57860136  84.55847738  84.06716028]]","[0.44255833333333333, 0.3118708333333333, 0.24557083333333332]",IMG4115,0,9,0,5,0,16,0,16,0,3,Unknow
IMG4115_2,51.31932192,-24.61728035,"[[ 75.71085935  61.68830386  53.40112605]
 [139.65933543 144.6880319  147.4566353 ]
 [116.26722174 111.36102689 110.99300119]]","[0.48146666666666665, 0.276875, 0.24165833333333334]",IMG4115,0,9,0,5,0,16,0,16,0,3,Unknow
IMG4115_3,51.31932192,-24.61728035,"[[105.61372291 103.37192443 105.43826889]
 [174.04728291 175.65274953 177.1946869 ]
 [153.94046631 154.22640207 152.7230263 ]]","[0.4170875, 0.056925, 0.5259875]",IMG4115,0,9,0,5,0,16,0,16,0,3,Unknow
IMG4115_4,51.31932192,-24.61728035,"[[187.29573298 192.54969878 196.65740224]
 [ 62.82086027  69.0235915   72.35598364]
 [159.02390916 161.60076449 163.08365708]]","[0.34791666666666665, 0.3362541666666667, 0.31582916666666666]",IMG4115,0,9,0,5,0,16,0,16,0,3,Unknow
IMG4115_5,51.31932192,-24.61728035,"[[136.83551016 136.10279224 133.36166159]
 [ 47.25586551  49.49772119  51.31619642]
 [172.78675565 174.24285622 178.818441  ]]","[0.23495416666666666, 0.6369291666666667, 0.12811666666666666]",IMG4115,1,7,1,13,0,16,0,16,7,3,Unknow
IMG4116_1,-63.18067808,59.88271965,"[[137.16030449 137.47473052 133.7187836 ]
 [ 99.14124662  95.96124103  95.89900307]
 [131.89064638 129.99966124 125.65834973]]","[0.6354625, 0.3198166666666667, 0.044720833333333335]",IMG4116,0,12,0,12,0,15,0,15,6,3,Unknow
IMG4116_2,-63.18067808,59.88271965,"[[129.98379422 131.53470642 125.09492066]
 [ 66.27054718  73.31449996  56.75432475]
 [110.69169565 110.47326654  98.31561517]]","[0.5437375, 0.40005, 0.0562125]",IMG4116,0,10,0,16,0,15,0,15,0,3,Unknow
IMG4116_3,-63.18067808,59.88271965,"[[113.66067044 110.87710476  98.58845889]
 [ 69.0501959   67.41462722  54.92039066]
 [149.88632673 156.45104832 154.02829201]]","[0.11560416666666666, 0.8110208333333333, 0.073375]",IMG4116,0,10,0,16,0,15,0,15,0,3,Unknow
IMG4116_4,-63.18067808,59.88271965,"[[217.93023861 222.73082568 228.13208976]
 [124.51049697 122.5854495  116.20881227]
 [ 75.56748611  67.71187718  46.18916204]]","[0.1759625, 0.6910583333333333, 0.13297916666666668]",IMG4116,0,3,0,8,0,15,0,15,2,3,Unknow
IMG4116_5,-63.18067808,59.88271965,"[[125.25291495 123.91778394 117.52302833]
 [227.39312676 230.20969014 233.11008451]
 [ 68.75181787  52.7938885   32.37815963]]","[0.07396666666666667, 0.8297083333333334, 0.096325]",IMG4116,0,11,0,0,0,15,0,15,2,3,Unknow
IMG4117_1,17.51932192,25.88271965,"[[138.26035401 131.41269978  95.63451624]
 [ 40.77901864  41.62002156  43.81270089]
 [172.14231093 181.6193377  147.12623939]]","[0.8386791666666666, 0.09695833333333333, 0.0643625]",IMG4117,1,17,1,1,1,5,1,5,9,6,Unknow
IMG4117_2,17.51932192,25.88271965,"[[ 41.98584673  41.0430818   41.41990964]
 [138.0489181  161.34669953 132.0430567 ]
 [ 89.66230882  89.10887482  66.47744764]]","[0.7101833333333334, 0.21384166666666668, 0.075975]",IMG4117,1,17,1,1,1,5,1,5,9,6,Unknow
IMG4117_3,17.51932192,25.88271965,"[[ 38.15297164  40.12158814  42.9226883 ]
 [178.57095535 165.72386379 106.39896648]
 [ 70.83481639  77.05212265  65.83514697]]","[0.8173083333333333, 0.15124583333333333, 0.03144583333333333]",IMG4117,1,17,1,1,1,5,1,5,9,6,Unknow
IMG4117_4,17.51932192,25.88271965,"[[ 43.60665097  41.68057466  40.99265191]
 [181.55506322  71.95704833  40.94096361]
 [ 66.94802407  68.54529374  53.67833278]]","[0.44277916666666667, 0.27517916666666664, 0.2820416666666667]",IMG4117,1,17,1,1,1,5,1,5,9,6,Unknow
IMG4117_5,17.51932192,25.88271965,"[[ 39.44947356  39.93326034  41.03352132]
 [ 69.972533    71.76889079  53.15278083]
 [163.85421658 143.9966459  109.37230474]]","[0.6048916666666667, 0.3603, 0.03480833333333333]",IMG4117,1,17,1,1,1,5,1,5,9,6,Unknow
IMG4118_1,15.21932192,-27.91728035,"[[123.0252641  119.86999203 112.30643313]
 [ 63.76692831  60.81702425  33.78733647]
 [170.42260177 174.25685314 178.98553146]]","[0.7134375, 0.1672625, 0.1193]",IMG4118,0,10,0,16,0,3,0,3,0,3,patio
IMG4118_2,15.21932192,-27.91728035,"[[176.3687128  178.76114195 177.97738941]
 [116.5725668  118.227422   117.67970966]
 [ 46.11621444  48.43471159  48.96571695]]","[0.5802958333333333, 0.22317083333333335, 0.19653333333333334]",IMG4118,0,9,0,5,0,3,0,3,0,3,patio
IMG4118_3,15.21932192,-27.91728035,"[[176.06418905 178.94454583 183.25460324]
 [125.17874819 115.77453999 114.93243659]
 [ 73.3463952   57.15110506  55.56201083]]","[0.24234166666666668, 0.3516208333333333, 0.4060375]",IMG4118,0,9,0,5,0,3,0,3,0,3,patio
IMG4118_4,15.21932192,-27.91728035,"[[ 56.49919281  48.845885    47.53743863]
 [187.90511582 191.67127723 192.9770534 ]
 [123.58302783 123.69427034 127.83523534]]","[0.25057083333333335, 0.42259166666666664, 0.3268375]",IMG4118,0,10,0,16,0,3,0,3,0,3,patio
IMG4118_5,15.21932192,-27.91728035,"[[118.66640578 117.97112102 117.33387779]
 [172.96732995 177.77062662 185.43341961]
 [ 70.39097967  64.06925447  61.22427603]]","[0.367075, 0.46345833333333336, 0.16946666666666665]",IMG4118,0,11,0,0,0,3,0,3,2,3,patio
IMG4119_1,63.01932192,-25.91728035,"[[152.08585695 144.77157075 104.37125718]
 [105.61326992  90.76198269  51.68537475]
 [133.11561596 123.32602218  79.87153412]]","[0.2447125, 0.37611666666666665, 0.37917083333333335]",IMG4119,1,18,1,12,1,19,1,19,5,9,Unknow
IMG4119_2,63.01932192,-25.91728035,"[[ 85.24071317  62.71614554  35.11220555]
 [123.84474144 116.72099705  70.4630627 ]
 [150.85807838 158.3534227  115.4239998 ]]","[0.16297916666666667, 0.7280541666666667, 0.10896666666666667]",IMG4119,1,8,1,10,1,19,1,19,3,9,Unknow
IMG4119_3,63.01932192,-25.91728035,"[[121.52626856 111.53487397  65.83209891]
 [ 85.30425783  67.17986156  38.75258742]
 [157.73581458 156.59424801 110.21042125]]","[0.5665666666666667, 0.1868, 0.24663333333333334]",IMG4119,1,2,1,10,1,19,1,19,1,9,Unknow
IMG4119_4,63.01932192,-25.91728035,"[[ 95.10294886  69.84700322  37.77223626]
 [148.35532692 120.25523806  68.04917316]
 [160.45673634 157.88789417 111.60349307]]","[0.20800833333333332, 0.6005625, 0.19142916666666668]",IMG4119,1,2,1,10,1,19,1,19,1,9,Unknow
IMG4119_5,63.01932192,-25.91728035,"[[132.31837881 116.55600121  69.60636268]
 [ 78.9448631   52.55227958  23.20406305]
 [154.87873238 149.72458487 109.06420217]]","[0.4258166666666667, 0.44135416666666666, 0.13282916666666666]",IMG4119,1,2,1,10,1,19,1,19,1,9,Unknow
IMG4120_1,-49.68067808,18.48271965,"[[140.33470287 143.36311793 143.79512885]
 [212.29815853 215.12529706 219.61840765]
 [ 73.75491896  76.18565824  81.11890643]]","[0.5076416666666667, 0.3559875, 0.13637083333333333]",IMG4120,0,10,0,16,0,15,0,15,0,3,Unknow
IMG4120_2,-49.68067808,18.48271965,"[[131.5291472  131.17276159 132.85915644]
 [ 63.43915233  63.33442549  38.80058616]
 [212.05883331 211.76728618 210.66388092]]","[0.10036666666666667, 0.6226291666666667, 0.27700416666666666]",IMG4120,0,3,0,16,0,15,0,15,2,3,Unknow
IMG4120_3,-49.68067808,18.48271965,"[[120.65711546 112.83262664 104.57750454]
 [144.69061954 144.4948527  145.84225701]
 [ 86.04884172  72.83136483  60.69918978]]","[0.146475, 0.6080208333333333, 0.24550416666666666]",IMG4120,0,10,0,16,0,15,0,15,0,3,Unknow
IMG4120_4,-49.68067808,18.48271965,"[[154.10127511 158.26260262 158.46038428]
 [115.41849931 109.10999672  98.76799859]
 [ 78.31305824  68.00767791  62.21100758]]","[0.21621666666666667, 0.5456166666666666, 0.23816666666666667]",IMG4120,0,10,0,16,0,15,0,15,0,3,Unknow
IMG4120_5,-49.68067808,18.48271965,"[[121.74042229 125.57851738 125.38317179]
 [ 60.18989902  61.6833713   57.6975487 ]
 [162.61889292 169.81045372 176.37589837]]","[0.524875, 0.22956666666666667, 0.24555833333333332]",IMG4120,0,10,0,16,0,15,0,15,7,3,Unknow
IMG4121_1,45.11932192,-20.31728035,"[[155.64875301  25.175307    25.28635745]
 [147.91468009  88.79511028  34.93587719]
 [ 82.08460066  41.47326015  21.05601773]]","[0.2667791666666667, 0.2066875, 0.5265333333333333]",IMG4121,1,4,1,17,1,6,1,6,4,1,throne
IMG4121_2,45.11932192,-20.31728035,"[[149.28123554 111.51389708  43.14188361]
 [147.54920902  23.26269838  22.44922556]
 [176.51878026 154.15463455  78.5217281 ]]","[0.32745, 0.46026666666666666, 0.21228333333333332]",IMG4121,1,8,1,13,1,6,1,6,3,1,throne
IMG4121_3,45.11932192,-20.31728035,"[[170.12422151 107.13733836  39.12655262]
 [134.73198541  41.9596952   19.95579013]
 [ 79.75325077  42.88342572  17.41416119]]","[0.35995, 0.4379125, 0.2021375]",IMG4121,1,4,1,7,1,6,1,6,4,1,throne
IMG4121_4,45.11932192,-20.31728035,"[[155.86010707  87.93154487  27.30124221]
 [111.5454295   47.02028829  14.40014277]
 [195.42654254 133.01397572  52.88191991]]","[0.48254583333333334, 0.333225, 0.18422916666666667]",IMG4121,1,2,1,7,1,6,1,6,4,1,throne
IMG4121_5,45.11932192,-20.31728035,"[[174.78866193 116.12957589  46.2315642 ]
 [ 86.07024942  46.87374176  19.79950836]
 [145.79497281  67.9212467   24.92320027]]","[0.5118458333333333, 0.29215833333333335, 0.19599583333333334]",IMG4121,1,4,1,17,1,6,1,6,4,1,throne
IMG4122_1,-1.680678082,38.38271965,"[[ 92.58679523  76.08652608  58.93514639]
 [136.71823188 142.7465099  143.71838071]
 [131.59278457 116.60367608  93.25913854]]","[0.5599583333333333, 0.2622625, 0.17777916666666665]",IMG4122,1,13,1,9,1,11,1,11,8,2,Unknow
IMG4122_2,-1.680678082,38.38271965,"[[122.3187107  124.38659718 127.79374611]
 [ 96.04591714  73.58295098  50.8233346 ]
 [145.04532801 148.81654419 152.71398556]]","[0.3912125, 0.36744583333333336, 0.24134166666666668]",IMG4122,1,19,1,14,1,11,1,11,5,2,Unknow
IMG4122_3,-1.680678082,38.38271965,"[[129.29920896 134.95094501 138.20138769]
 [ 45.54662223  43.50304853  42.75099585]
 [101.04121584  68.07880831  61.29721705]]","[0.8659625, 0.08281666666666666, 0.051220833333333333]",IMG4122,1,1,1,4,1,11,1,11,5,2,Unknow
IMG4122_4,-1.680678082,38.38271965,"[[126.03115127 134.05026018 137.28235871]
 [ 91.69116707  63.91145747  51.45166639]
 [135.50542291 109.84943888  86.49032161]]","[0.7132166666666667, 0.17627083333333332, 0.1105125]",IMG4122,1,4,1,7,1,11,1,11,4,2,Unknow
IMG4122_5,-1.680678082,38.38271965,"[[106.29934326  67.80472534  62.44595805]
 [141.97212252 125.64015452 101.79913148]
 [145.04805997 155.25292051 164.7670696 ]]","[0.32874583333333335, 0.3042166666666667, 0.3670375]",IMG4122,1,19,1,14,1,11,1,11,8,2,Unknow
IMG4123_1,37.01932192,-26.91728035,"[[116.30915501  99.44001218  86.52244788]
 [ 64.80821763  54.40921662  53.3420815 ]
 [145.95338973 139.73533434 111.4015529 ]]","[0.49288333333333334, 0.35970833333333335, 0.14740833333333334]",IMG4123,1,1,1,14,1,14,1,14,1,4,home_theater
IMG4123_2,37.01932192,-26.91728035,"[[204.70676592 213.61424963 213.55057823]
 [ 94.4127951   79.50086214  68.94914189]
 [141.98755907 140.74110865 131.08903677]]","[0.388675, 0.09433333333333334, 0.5169916666666666]",IMG4123,1,13,1,9,1,14,1,14,8,4,home_theater
IMG4123_3,37.01932192,-26.91728035,"[[ 79.26505314  66.28715143  58.58280543]
 [114.51870045 105.70563721  94.63625149]
 [152.79705107 145.97704334 128.02708785]]","[0.19792083333333332, 0.5536625, 0.24841666666666667]",IMG4123,1,13,1,9,1,14,1,14,8,4,home_theater
IMG4123_4,37.01932192,-26.91728035,"[[109.4244526  105.76119641 101.27326293]
 [174.29041244 168.97361294 150.07861952]
 [ 56.06318067  48.77323586  45.11972251]]","[0.8344666666666667, 0.0538125, 0.11172083333333334]",IMG4123,1,18,1,4,1,14,1,14,5,4,home_theater
IMG4123_5,37.01932192,-26.91728035,"[[152.61371029 163.32962532 171.65929079]
 [118.01757696 112.54117499 110.59238156]
 [ 61.64422535  49.89114688  53.65444668]]","[0.7926666666666666, 0.10357916666666667, 0.10375416666666666]",IMG4123,1,1,1,4,1,14,1,14,6,4,home_theater
IMG4124_1,23.41932192,-47.01728035,"[[151.09605842 144.46970123 141.38875146]
 [199.03232663 206.46369213 217.54478609]
 [ 94.39585299  79.67374309  66.39733567]]","[0.5330833333333334, 0.2811125, 0.18580416666666666]",IMG4124,0,3,0,0,0,16,0,16,2,3,Unknow
IMG4124_2,23.41932192,-47.01728035,"[[ 82.15101563  76.93453153  60.16439434]
 [199.56708851 193.53343447 193.44556669]
 [137.01366592 135.50802091 135.42544183]]","[0.104125, 0.6998791666666667, 0.19599583333333334]",IMG4124,0,6,0,15,0,16,0,16,2,3,Unknow
IMG4124_3,23.41932192,-47.01728035,"[[ 53.40800184  59.45784262  22.81771905]
 [ 88.10013425  88.11201181  53.37713033]
 [136.93987879 133.02054545 123.7589697 ]]","[0.4081875, 0.06885416666666666, 0.5229583333333333]",IMG4124,0,6,0,15,0,16,0,16,2,3,Unknow
IMG4124_4,23.41932192,-47.01728035,"[[143.85880559 141.70888183 141.05623715]
 [ 56.83626342  59.57433517  27.78944009]
 [117.95667397 114.01718145 108.17721638]]","[0.21539166666666668, 0.487325, 0.29728333333333334]",IMG4124,0,9,0,5,0,16,0,16,0,3,Unknow
